timestamp,utc,ticker,bid_price,ask_price,bid_amount,ask_amount,spread_bps,top_imbalance,source,symbol,side,price,amount,notional
1772403186007000,2026-03-01T22:13:06.007000,perp:ethusdt,1965.8,1973.66,1.592,128.884,39.903946226133165,-0.9755970446672184,binance_booktickers,ethusdt,,,,
1769885034889000,2026-01-31T18:43:54.889000,perp:ethusdt,2243.19,2252.12,1.101,25.936,39.730296686990826,-0.9185560528165108,binance_booktickers,ethusdt,,,,
1763739464340000,2025-11-21T15:37:44.340000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,82162.1,198.891,16341302.2311
1770448158567000,2026-02-07T07:09:18.567000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,67511.04,223.0,15054961.919999998
1776433879371000,2026-04-17T13:51:19.371000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,77883.84,161.726,12595841.90784
1767371522601000,2026-01-02T16:32:02.601000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,90923.1,134.145,12196879.2495
1770324788585000,2026-02-05T20:53:08.585000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,62357.3,191.73,11955765.129
1775592071511000,2026-04-07T20:01:11.511000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,69756.1,170.492,11892857.0012
1771412848424000,2026-02-18T11:07:28.424000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,66986.0,175.8,11776138.8
1762183588120000,2025-11-03T15:26:28.120000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,105966.3,110.926,11754417.7938
1775495620373000,2026-04-06T17:13:40.373000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,68745.3,170.94,11751321.582
1765816995135000,2025-12-15T16:43:15.135000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,85300.0,134.633,11484194.9
1776435839537000,2026-04-17T14:23:59.537000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,78227.5,141.635,11079751.9625
1770339235410000,2026-02-06T00:53:55.410000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,64242.2,171.331,11006680.3682
1774264288663000,2026-03-23T11:11:28.663000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,71750.6,147.282,10567571.869200002
1762963826383000,2025-11-12T16:10:26.383000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,100846.1,100.55,10140075.355
1776621139276000,2026-04-19T17:52:19.276000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,74067.2,129.005,9555039.136
1768342290951000,2026-01-13T22:11:30.951000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,sell,95048.33,94.66,8997274.9178
1776433883129000,2026-04-17T13:51:23.129000,perp:btcusdt,,,,,,,binance_liquidations,btcusdt,buy,77864.3,102.637,7991758.159100001
