timestamp,utc,symbol,side,price,bid_price,ask_price,price_minus_bid_bps,price_minus_ask_bps
1762300800061000,2025-11-05 00:00:00.061,btcusdt,buy,101450.3,101437.3,101437.4,1.2814156291307173,1.2715585858305725
1762300800067000,2025-11-05 00:00:00.067,btcusdt,buy,101450.3,101437.3,101437.4,1.2814156291307173,1.2715585858305725
1762300800067000,2025-11-05 00:00:00.067,btcusdt,buy,101450.3,101437.3,101437.4,1.2814156291307173,1.2715585858305725
1764547200047000,2025-12-01 00:00:00.047,btcusdt,sell,90320.5,90320.5,90320.6,0.0,-0.0110716836162134
1764547200047000,2025-12-01 00:00:00.047,btcusdt,sell,90320.5,90320.5,90320.6,0.0,-0.0110716836162134
1764547200047000,2025-12-01 00:00:00.047,btcusdt,sell,90320.5,90320.5,90320.6,0.0,-0.0110716836162134
1764547200047000,2025-12-01 00:00:00.047,btcusdt,sell,90320.5,90320.5,90320.6,0.0,-0.0110716836162134
1764633600114000,2025-12-02 00:00:00.114,btcusdt,sell,86241.5,86241.5,86241.6,0.0,-0.0115953456289397
1764633600403000,2025-12-02 00:00:00.403,btcusdt,sell,86241.5,86241.5,86241.6,0.0,-0.0115953456289397
1764633600403000,2025-12-02 00:00:00.403,btcusdt,sell,86241.5,86241.5,86241.6,0.0,-0.0115953456289397
1764633600403000,2025-12-02 00:00:00.403,btcusdt,sell,86241.5,86241.5,86241.6,0.0,-0.0115953456289397
1764720000975000,2025-12-03 00:00:00.975,btcusdt,sell,91249.1,91249.1,91249.2,0.0,-0.0109590121975196
1764720000991000,2025-12-03 00:00:00.991,btcusdt,buy,91249.2,91249.1,91249.2,0.0109590001875379,0.0
1764720000991000,2025-12-03 00:00:00.991,btcusdt,buy,91249.2,91249.1,91249.2,0.0109590001875379,0.0
1764720001034000,2025-12-03 00:00:01.034,btcusdt,sell,91249.1,91249.1,91249.2,0.0,-0.0109590121975196
1764806400080000,2025-12-04 00:00:00.080,btcusdt,buy,93376.8,93376.7,93376.8,0.0107092982417282,0.0
1764806400138000,2025-12-04 00:00:00.138,btcusdt,buy,93376.8,93376.7,93376.8,0.0107092982417282,0.0
1764806400156000,2025-12-04 00:00:00.156,btcusdt,buy,93376.8,93376.7,93376.8,0.0107092982417282,0.0
1764806400920000,2025-12-04 00:00:00.920,btcusdt,sell,93376.7,93376.7,93376.8,0.0,-0.0107093097106473
1764892800045000,2025-12-05 00:00:00.045,btcusdt,sell,92034.7,92034.7,92034.8,0.0,-0.0108654670473007
1764892800045000,2025-12-05 00:00:00.045,btcusdt,sell,92034.7,92034.7,92034.8,0.0,-0.0108654670473007
1764892800831000,2025-12-05 00:00:00.831,btcusdt,buy,92034.8,92034.7,92034.8,0.0108654552414761,0.0
1764892800831000,2025-12-05 00:00:00.831,btcusdt,buy,92034.8,92034.7,92034.8,0.0108654552414761,0.0
1767225601807000,2026-01-01 00:00:01.807,btcusdt,buy,87608.3,87608.2,87608.3,0.0114144436093179,0.0
1767225601807000,2026-01-01 00:00:01.807,btcusdt,buy,87608.3,87608.2,87608.3,0.0114144436093179,0.0
1767225601807000,2026-01-01 00:00:01.807,btcusdt,buy,87608.3,87608.2,87608.3,0.0114144436093179,0.0
1767225601807000,2026-01-01 00:00:01.807,btcusdt,buy,87608.3,87608.2,87608.3,0.0114144436093179,0.0
1767312000049000,2026-01-02 00:00:00.049,btcusdt,buy,88800.0,88799.9,88800.0,0.0112612612619167,0.0
1767312000049000,2026-01-02 00:00:00.049,btcusdt,buy,88800.0,88799.9,88800.0,0.0112612612619167,0.0
1767312000049000,2026-01-02 00:00:00.049,btcusdt,buy,88800.0,88799.9,88800.0,0.0112612612619167,0.0
1767312000049000,2026-01-02 00:00:00.049,btcusdt,buy,88800.0,88799.9,88800.0,0.0112612612619167,0.0
1767398401296000,2026-01-03 00:00:01.296,btcusdt,buy,89951.5,89951.4,89951.5,0.0111171019944993,0.0
1767398401533000,2026-01-03 00:00:01.533,btcusdt,sell,89951.4,89951.4,89951.5,0.0,-0.0111171143535087
1767398401862000,2026-01-03 00:00:01.862,btcusdt,buy,89951.5,89951.4,89951.5,0.0111171019944993,0.0
1767398402181000,2026-01-03 00:00:02.181,btcusdt,buy,89951.5,89951.4,89951.5,0.0111171019944993,0.0
1767484800015000,2026-01-04 00:00:00.015,btcusdt,sell,90595.8,90595.8,90595.9,0.0,-0.0110380392900409
1767484800082000,2026-01-04 00:00:00.082,btcusdt,buy,90595.9,90595.8,90595.9,0.0110380271062232,0.0
1767484800110000,2026-01-04 00:00:00.110,btcusdt,buy,90595.9,90595.8,90595.9,0.0110380271062232,0.0
1767484801248000,2026-01-04 00:00:01.248,btcusdt,buy,90595.9,90595.8,90595.9,0.0110380271062232,0.0
1767571200033000,2026-01-05 00:00:00.033,btcusdt,buy,91497.2,91497.1,91497.2,0.0109292961960878,0.0
1767571200036000,2026-01-05 00:00:00.036,btcusdt,sell,91497.1,91497.1,91497.2,0.0,-0.0109293081410524
1767571200042000,2026-01-05 00:00:00.042,btcusdt,buy,91497.2,91497.1,91497.2,0.0109292961960878,0.0
1767571201264000,2026-01-05 00:00:01.264,btcusdt,sell,91497.1,91497.1,91497.2,0.0,-0.0109293081410524
1769904000021000,2026-02-01 00:00:00.021,btcusdt,sell,78706.7,78706.7,78706.8,0.0,-0.0127053986516803
1769904001858000,2026-02-01 00:00:01.858,btcusdt,buy,78706.8,78706.7,78706.8,0.0127053825089853,0.0
1769904001858000,2026-02-01 00:00:01.858,btcusdt,buy,78706.8,78706.7,78706.8,0.0127053825089853,0.0
1769904001895000,2026-02-01 00:00:01.895,btcusdt,sell,78706.7,78706.7,78706.8,0.0,-0.0127053986516803
1769990400010000,2026-02-02 00:00:00.010,btcusdt,buy,76931.6,76931.5,76931.6,0.0129985597603352,0.0
1769990400025000,2026-02-02 00:00:00.025,btcusdt,sell,76931.5,76931.5,76931.6,0.0,-0.0129985766566128
1769990400025000,2026-02-02 00:00:00.025,btcusdt,sell,76931.5,76931.5,76931.6,0.0,-0.0129985766566128
1769990400025000,2026-02-02 00:00:00.025,btcusdt,sell,76931.5,76931.5,76931.6,0.0,-0.0129985766566128
1770076800015000,2026-02-03 00:00:00.015,btcusdt,buy,78692.5,78692.4,78692.5,0.0127076913309172,0.0
1770076800015000,2026-02-03 00:00:00.015,btcusdt,buy,78692.5,78692.4,78692.5,0.0127076913309172,0.0
1770076800017000,2026-02-03 00:00:00.017,btcusdt,buy,78692.5,78692.4,78692.5,0.0127076913309172,0.0
1770076800017000,2026-02-03 00:00:00.017,btcusdt,buy,78692.5,78692.4,78692.5,0.0127076913309172,0.0
1770163200016000,2026-02-04 00:00:00.016,btcusdt,buy,75732.4,75732.3,75732.4,0.0132043880810945,0.0
1770163200084000,2026-02-04 00:00:00.084,btcusdt,sell,75732.3,75732.3,75732.4,0.0,-0.013204405516704
1770163201734000,2026-02-04 00:00:01.734,btcusdt,sell,75732.3,75732.3,75732.4,0.0,-0.013204405516704
1770163201734000,2026-02-04 00:00:01.734,btcusdt,sell,75732.3,75732.3,75732.4,0.0,-0.013204405516704
1770249600012000,2026-02-05 00:00:00.012,btcusdt,buy,73137.5,73137.4,73137.5,0.0136728764321751,0.0
1770249600029000,2026-02-05 00:00:00.029,btcusdt,buy,73137.5,73137.4,73137.5,0.0136728764321751,0.0
1770249600075000,2026-02-05 00:00:00.075,btcusdt,buy,73137.5,73137.4,73137.5,0.0136728764321751,0.0
1770249600094000,2026-02-05 00:00:00.094,btcusdt,buy,73137.5,73137.4,73137.5,0.0136728764321751,0.0
1772323200008000,2026-03-01 00:00:00.008,btcusdt,sell,66937.0,66937.0,66937.1,0.0,-0.0149394206501368
1772323200009000,2026-03-01 00:00:00.009,btcusdt,sell,66937.0,66937.0,66937.1,0.0,-0.0149394206501368
1772323200009000,2026-03-01 00:00:00.009,btcusdt,sell,66937.0,66937.0,66937.1,0.0,-0.0149394206501368
1772323200069000,2026-03-01 00:00:00.069,btcusdt,buy,66937.1,66937.0,66937.1,0.0149393983315412,0.0
1772409600060000,2026-03-02 00:00:00.060,btcusdt,sell,65749.9,65749.9,65750.0,0.0,-0.0152091486079554
1772409600070000,2026-03-02 00:00:00.070,btcusdt,buy,65750.0,65749.9,65750.0,0.0152091254761704,0.0
1772409600091000,2026-03-02 00:00:00.091,btcusdt,sell,65749.9,65749.9,65750.0,0.0,-0.0152091486079554
1772409600093000,2026-03-02 00:00:00.093,btcusdt,sell,65749.9,65749.9,65750.0,0.0,-0.0152091486079554
1772496002507000,2026-03-03 00:00:02.507,btcusdt,buy,68801.8,68801.7,68801.8,0.0145345034586043,0.0
1772496002507000,2026-03-03 00:00:02.507,btcusdt,buy,68801.8,68801.7,68801.8,0.0145345034586043,0.0
1772496002507000,2026-03-03 00:00:02.507,btcusdt,buy,68801.8,68801.7,68801.8,0.0145345034586043,0.0
1772496002507000,2026-03-03 00:00:02.507,btcusdt,buy,68801.8,68801.7,68801.8,0.0145345034586043,0.0
1772582400007000,2026-03-04 00:00:00.007,btcusdt,sell,68295.2,68295.2,68295.3,0.0,-0.0146423174697227
1772582400007000,2026-03-04 00:00:00.007,btcusdt,sell,68295.2,68295.2,68295.3,0.0,-0.0146423174697227
1772582400106000,2026-03-04 00:00:00.106,btcusdt,sell,68295.2,68295.2,68295.3,0.0,-0.0146423174697227
1772582400292000,2026-03-04 00:00:00.292,btcusdt,buy,68295.3,68295.2,68295.3,0.014642296030008,0.0
1772668800083000,2026-03-05 00:00:00.083,btcusdt,buy,72641.4,72641.3,72641.4,0.0137662545038048,0.0
1772668800083000,2026-03-05 00:00:00.083,btcusdt,buy,72641.4,72641.3,72641.4,0.0137662545038048,0.0
1772668800083000,2026-03-05 00:00:00.083,btcusdt,buy,72641.4,72641.3,72641.4,0.0137662545038048,0.0
1772668800283000,2026-03-05 00:00:00.283,btcusdt,buy,72641.4,72641.3,72641.4,0.0137662545038048,0.0
1775001600049000,2026-04-01 00:00:00.049,btcusdt,sell,68241.4,68241.4,68241.5,0.0,-0.0146538611467262
1775001600066000,2026-04-01 00:00:00.066,btcusdt,sell,68241.4,68241.4,68241.5,0.0,-0.0146538611467262
1775001600068000,2026-04-01 00:00:00.068,btcusdt,sell,68241.4,68241.4,68241.5,0.0,-0.0146538611467262
1775001600076000,2026-04-01 00:00:00.076,btcusdt,sell,68241.4,68241.4,68241.5,0.0,-0.0146538611467262
1775088000308000,2026-04-02 00:00:00.308,btcusdt,sell,68086.4,68086.4,68086.5,0.0,-0.0146872209436569
1775088000308000,2026-04-02 00:00:00.308,btcusdt,sell,68086.4,68086.4,68086.5,0.0,-0.0146872209436569
1775088000308000,2026-04-02 00:00:00.308,btcusdt,sell,68086.4,68086.4,68086.5,0.0,-0.0146872209436569
1775088000308000,2026-04-02 00:00:00.308,btcusdt,sell,68086.4,68086.4,68086.5,0.0,-0.0146872209436569
1775174400121000,2026-04-03 00:00:00.121,btcusdt,buy,66868.6,66868.5,66868.6,0.0149547022078854,0.0
1775174400121000,2026-04-03 00:00:00.121,btcusdt,buy,66868.6,66868.5,66868.6,0.0149547022078854,0.0
1775174400121000,2026-04-03 00:00:00.121,btcusdt,buy,66868.6,66868.5,66868.6,0.0149547022078854,0.0
1775174400121000,2026-04-03 00:00:00.121,btcusdt,buy,66868.6,66868.5,66868.6,0.0149547022078854,0.0
1775260801255000,2026-04-04 00:00:01.255,btcusdt,buy,66930.0,66929.9,66930.0,0.0149409831175587,0.0
1775260802440000,2026-04-04 00:00:02.440,btcusdt,sell,66929.9,66929.9,66930.0,0.0,-0.0149410054408897
1775260803001000,2026-04-04 00:00:03.001,btcusdt,buy,66930.0,66929.9,66930.0,0.0149409831175587,0.0
1775260803248000,2026-04-04 00:00:03.248,btcusdt,sell,66929.9,66929.9,66930.0,0.0,-0.0149410054408897
1775347202730000,2026-04-05 00:00:02.730,btcusdt,buy,67271.1,67271.0,67271.1,0.0148652244434565,0.0
1775347202730000,2026-04-05 00:00:02.730,btcusdt,buy,67271.1,67271.0,67271.1,0.0148652244434565,0.0
1775347202730000,2026-04-05 00:00:02.730,btcusdt,buy,67271.1,67271.0,67271.1,0.0148652244434565,0.0
1775347202730000,2026-04-05 00:00:02.730,btcusdt,buy,67271.1,67271.0,67271.1,0.0148652244434565,0.0
1761955200058000,2025-11-01 00:00:00.058,ethusdt,buy,3846.42,,,,
1761955201222000,2025-11-01 00:00:01.222,ethusdt,buy,3846.42,3846.41,3846.42,0.0259982009250635,0.0
1761955201222000,2025-11-01 00:00:01.222,ethusdt,buy,3846.42,3846.41,3846.42,0.0259982009250635,0.0
1761955201222000,2025-11-01 00:00:01.222,ethusdt,buy,3846.42,3846.41,3846.42,0.0259982009250635,0.0
1762041600057000,2025-11-02 00:00:00.057,ethusdt,buy,3872.14,3872.13,3872.14,0.025825512506685,0.0
1762041601405000,2025-11-02 00:00:01.405,ethusdt,sell,3872.13,3872.13,3872.14,0.0,-0.0258255792025668
1762041601409000,2025-11-02 00:00:01.409,ethusdt,buy,3872.14,3872.13,3872.14,0.025825512506685,0.0
1762041601409000,2025-11-02 00:00:01.409,ethusdt,buy,3872.14,3872.13,3872.14,0.025825512506685,0.0
1762128000064000,2025-11-03 00:00:00.064,ethusdt,sell,3904.79,3904.79,3904.8,0.0,-0.0256095718341275
1762128000064000,2025-11-03 00:00:00.064,ethusdt,sell,3904.79,3904.79,3904.8,0.0,-0.0256095718341275
1762128000064000,2025-11-03 00:00:00.064,ethusdt,sell,3904.79,3904.79,3904.8,0.0,-0.0256095718341275
1762128000073000,2025-11-03 00:00:00.073,ethusdt,buy,3904.8,3904.79,3904.8,0.0256095062492785,0.0
1762214400055000,2025-11-04 00:00:00.055,ethusdt,sell,3602.15,3602.15,3602.16,0.0,-0.0277611981726566
1762214401212000,2025-11-04 00:00:01.212,ethusdt,buy,3602.16,3602.15,3602.16,0.0277611211044582,0.0
1762214401380000,2025-11-04 00:00:01.380,ethusdt,sell,3602.15,3602.15,3602.16,0.0,-0.0277611981726566
1762214401393000,2025-11-04 00:00:01.393,ethusdt,buy,3602.16,3602.15,3602.16,0.0277611211044582,0.0
1762300800011000,2025-11-05 00:00:00.011,ethusdt,sell,3285.28,3285.28,3285.29,0.0,-0.0304388058240501
1762300800013000,2025-11-05 00:00:00.013,ethusdt,sell,3285.28,3285.28,3285.29,0.0,-0.0304388058240501
1762300800013000,2025-11-05 00:00:00.013,ethusdt,sell,3285.28,3285.28,3285.29,0.0,-0.0304388058240501
1762300800013000,2025-11-05 00:00:00.013,ethusdt,sell,3285.28,3285.28,3285.29,0.0,-0.0304388058240501
1764547200016000,2025-12-01 00:00:00.016,ethusdt,buy,2990.02,2990.01,2990.02,0.033444592343073,0.0
1764547200025000,2025-12-01 00:00:00.025,ethusdt,sell,2990.01,2990.01,2990.02,0.0,-0.0334447041975228
1764547200036000,2025-12-01 00:00:00.036,ethusdt,sell,2990.01,2990.01,2990.02,0.0,-0.0334447041975228
1764547200038000,2025-12-01 00:00:00.038,ethusdt,sell,2990.01,2990.01,2990.02,0.0,-0.0334447041975228
1764633600036000,2025-12-02 00:00:00.036,ethusdt,buy,2797.48,2797.47,2797.48,0.0357464575268394,0.0
1764633600057000,2025-12-02 00:00:00.057,ethusdt,buy,2797.48,2797.47,2797.48,0.0357464575268394,0.0
1764633600869000,2025-12-02 00:00:00.869,ethusdt,sell,2797.47,2797.31,2797.32,0.571945364918496,0.5361987796102772
1764633600869000,2025-12-02 00:00:00.869,ethusdt,sell,2797.47,2797.31,2797.32,0.571945364918496,0.5361987796102772
1764720000058000,2025-12-03 00:00:00.058,ethusdt,buy,2994.63,2994.62,2994.63,0.033393106995583,0.0
1764720000475000,2025-12-03 00:00:00.475,ethusdt,buy,2994.63,2994.62,2994.63,0.033393106995583,0.0
1764720000844000,2025-12-03 00:00:00.844,ethusdt,sell,2994.62,2994.62,2994.63,0.0,-0.0333932185059148
1764720000844000,2025-12-03 00:00:00.844,ethusdt,sell,2994.62,2994.62,2994.63,0.0,-0.0333932185059148
1764806400003000,2025-12-04 00:00:00.003,ethusdt,buy,3187.08,3186.96,3186.97,0.3765202003084041,0.3451435169500839
1764806400003000,2025-12-04 00:00:00.003,ethusdt,buy,3187.08,3186.96,3186.97,0.3765202003084041,0.3451435169500839
1764806400003000,2025-12-04 00:00:00.003,ethusdt,buy,3187.08,3186.96,3186.97,0.3765202003084041,0.3451435169500839
1764806400003000,2025-12-04 00:00:00.003,ethusdt,buy,3187.08,3186.96,3186.97,0.3765202003084041,0.3451435169500839
1764892800867000,2025-12-05 00:00:00.867,ethusdt,buy,3132.01,3132.0,3132.01,0.0319283782625798,0.0
1764892800919000,2025-12-05 00:00:00.919,ethusdt,buy,3132.01,3132.0,3132.01,0.0319283782625798,0.0
1764892801060000,2025-12-05 00:00:01.060,ethusdt,sell,3132.0,3132.0,3132.01,0.0,-0.0319284802050392
1764892801061000,2025-12-05 00:00:01.061,ethusdt,sell,3132.0,3132.0,3132.01,0.0,-0.0319284802050392
1767225601703000,2026-01-01 00:00:01.703,ethusdt,buy,2970.4,2970.39,2970.4,0.0336654995967488,0.0
1767225601707000,2026-01-01 00:00:01.707,ethusdt,buy,2970.4,2970.39,2970.4,0.0336654995967488,0.0
1767225601718000,2026-01-01 00:00:01.718,ethusdt,buy,2970.4,2970.39,2970.4,0.0336654995967488,0.0
1767225601730000,2026-01-01 00:00:01.730,ethusdt,sell,2970.39,2970.39,2970.4,0.0,-0.0336656129337167
1767312001280000,2026-01-02 00:00:01.280,ethusdt,buy,3002.5,3002.49,3002.5,0.0333055786851566,0.0
1767312001280000,2026-01-02 00:00:01.280,ethusdt,buy,3002.5,3002.49,3002.5,0.0333055786851566,0.0
1767312001280000,2026-01-02 00:00:01.280,ethusdt,buy,3002.5,3002.49,3002.5,0.0333055786851566,0.0
1767312001302000,2026-01-02 00:00:01.302,ethusdt,sell,3002.49,3002.49,3002.5,0.0,-0.0333056896116832
1767398400031000,2026-01-03 00:00:00.031,ethusdt,sell,3123.88,3123.88,3123.89,0.0,-0.0320114729111346
1767398400031000,2026-01-03 00:00:00.031,ethusdt,sell,3123.88,3123.88,3123.89,0.0,-0.0320114729111346
1767398400031000,2026-01-03 00:00:00.031,ethusdt,sell,3123.88,3123.88,3123.89,0.0,-0.0320114729111346
1767398400031000,2026-01-03 00:00:00.031,ethusdt,sell,3123.88,3123.88,3123.89,0.0,-0.0320114729111346
1767484800020000,2026-01-04 00:00:00.020,ethusdt,sell,3125.46,3125.46,3125.47,0.0,-0.0319952902925122
1767484800143000,2026-01-04 00:00:00.143,ethusdt,buy,3125.47,3125.46,3125.47,0.0319951879229796,0.0
1767484801293000,2026-01-04 00:00:01.293,ethusdt,sell,3125.46,3125.46,3125.47,0.0,-0.0319952902925122
1767484801408000,2026-01-04 00:00:01.408,ethusdt,buy,3125.47,3125.46,3125.47,0.0319951879229796,0.0
1767571200043000,2026-01-05 00:00:00.043,ethusdt,buy,3143.33,3143.32,3143.33,0.031813395347493,0.0
1767571200043000,2026-01-05 00:00:00.043,ethusdt,buy,3143.33,3143.32,3143.33,0.031813395347493,0.0
1767571200053000,2026-01-05 00:00:00.053,ethusdt,buy,3143.33,3143.32,3143.33,0.031813395347493,0.0
1767571201382000,2026-01-05 00:00:01.382,ethusdt,sell,3143.32,3143.32,3143.33,0.0,-0.0318134965570273
1769904000020000,2026-02-01 00:00:00.020,ethusdt,sell,2450.38,2450.38,2450.39,0.0,-0.0408099968158552
1769904000020000,2026-02-01 00:00:00.020,ethusdt,sell,2450.38,2450.38,2450.39,0.0,-0.0408099968158552
1769904000020000,2026-02-01 00:00:00.020,ethusdt,sell,2450.38,2450.38,2450.39,0.0,-0.0408099968158552
1769904000020000,2026-02-01 00:00:00.020,ethusdt,sell,2450.38,2450.38,2450.39,0.0,-0.0408099968158552
1769990400088000,2026-02-02 00:00:00.088,ethusdt,sell,2269.03,2269.03,2269.04,0.0,-0.0440716958337418
1769990401739000,2026-02-02 00:00:01.739,ethusdt,buy,2269.04,2269.03,2269.04,0.0440715016031605,0.0
1769990401739000,2026-02-02 00:00:01.739,ethusdt,buy,2269.04,2269.03,2269.04,0.0440715016031605,0.0
1769990401784000,2026-02-02 00:00:01.784,ethusdt,buy,2269.04,2269.03,2269.04,0.0440715016031605,0.0
1770076800015000,2026-02-03 00:00:00.015,ethusdt,buy,2345.56,2345.55,2345.56,0.0426337420477989,0.0
1770076800029000,2026-02-03 00:00:00.029,ethusdt,sell,2345.55,2345.55,2345.56,0.0,-0.0426339238121699
1770076800029000,2026-02-03 00:00:00.029,ethusdt,sell,2345.55,2345.55,2345.56,0.0,-0.0426339238121699
1770076800029000,2026-02-03 00:00:00.029,ethusdt,sell,2345.55,2345.55,2345.56,0.0,-0.0426339238121699
1770163200009000,2026-02-04 00:00:00.009,ethusdt,sell,2232.23,2232.23,2232.24,0.0,-0.0447982510752186
1770163200012000,2026-02-04 00:00:00.012,ethusdt,buy,2232.24,2232.23,2232.24,0.0447980503877877,0.0
1770163200013000,2026-02-04 00:00:00.013,ethusdt,sell,2232.23,2232.23,2232.24,0.0,-0.0447982510752186
1770163200013000,2026-02-04 00:00:00.013,ethusdt,sell,2232.23,2232.23,2232.24,0.0,-0.0447982510752186
1770249600011000,2026-02-05 00:00:00.011,ethusdt,sell,2147.01,2147.01,2147.02,0.0,-0.0465764015992637
1770249600012000,2026-02-05 00:00:00.012,ethusdt,buy,2147.02,2147.01,2147.02,0.0465761846641555,0.0
1770249600027000,2026-02-05 00:00:00.027,ethusdt,buy,2147.02,2147.01,2147.02,0.0465761846641555,0.0
1770249600027000,2026-02-05 00:00:00.027,ethusdt,buy,2147.02,2147.01,2147.02,0.0465761846641555,0.0
1772323200006000,2026-03-01 00:00:00.006,ethusdt,sell,1963.48,1963.48,1963.49,0.0,-0.0509299814614404
1772323200006000,2026-03-01 00:00:00.006,ethusdt,sell,1963.48,1963.48,1963.49,0.0,-0.0509299814614404
1772323200006000,2026-03-01 00:00:00.006,ethusdt,sell,1963.48,1963.48,1963.49,0.0,-0.0509299814614404
1772323200006000,2026-03-01 00:00:00.006,ethusdt,sell,1963.48,1963.48,1963.49,0.0,-0.0509299814614404
1772409600007000,2026-03-02 00:00:00.007,ethusdt,buy,1938.58,1938.57,1938.58,0.0515841492225799,0.0
1772409600007000,2026-03-02 00:00:00.007,ethusdt,buy,1938.58,1938.57,1938.58,0.0515841492225799,0.0
1772409600007000,2026-03-02 00:00:00.007,ethusdt,buy,1938.58,1938.57,1938.58,0.0515841492225799,0.0
1772409600007000,2026-03-02 00:00:00.007,ethusdt,buy,1938.58,1938.57,1938.58,0.0515841492225799,0.0
1772496000065000,2026-03-03 00:00:00.065,ethusdt,sell,2026.69,2026.69,2026.7,0.0,-0.0493415371862046
1772496000065000,2026-03-03 00:00:00.065,ethusdt,sell,2026.69,2026.69,2026.7,0.0,-0.0493415371862046
1772496000065000,2026-03-03 00:00:00.065,ethusdt,sell,2026.69,2026.69,2026.7,0.0,-0.0493415371862046
1772496000098000,2026-03-03 00:00:00.098,ethusdt,buy,2026.7,2026.69,2026.7,0.0493412937286767,0.0
1772582400009000,2026-03-04 00:00:00.009,ethusdt,buy,1981.85,1981.84,1981.85,0.0504579054922971,0.0
1772582400013000,2026-03-04 00:00:00.013,ethusdt,sell,1981.84,1981.84,1981.85,0.0,-0.0504581600936044
1772582400013000,2026-03-04 00:00:00.013,ethusdt,sell,1981.84,1981.84,1981.85,0.0,-0.0504581600936044
1772582400014000,2026-03-04 00:00:00.014,ethusdt,sell,1981.84,1981.84,1981.85,0.0,-0.0504581600936044
1772668800010000,2026-03-05 00:00:00.010,ethusdt,sell,2125.97,2125.97,2125.98,0.0,-0.047037352362537
1772668800011000,2026-03-05 00:00:00.011,ethusdt,sell,2125.97,2125.97,2125.98,0.0,-0.047037352362537
1772668800011000,2026-03-05 00:00:00.011,ethusdt,sell,2125.97,2125.97,2125.98,0.0,-0.047037352362537
1772668800011000,2026-03-05 00:00:00.011,ethusdt,sell,2125.97,2125.97,2125.98,0.0,-0.047037352362537
1775001600001000,2026-04-01 00:00:00.001,ethusdt,sell,2104.48,2104.48,2104.49,0.0,-0.0475176765745625
1775001600001000,2026-04-01 00:00:00.001,ethusdt,sell,2104.48,2104.48,2104.49,0.0,-0.0475176765745625
1775001600010000,2026-04-01 00:00:00.010,ethusdt,sell,2104.48,2104.48,2104.49,0.0,-0.0475176765745625
1775001600010000,2026-04-01 00:00:00.010,ethusdt,sell,2104.48,2104.48,2104.49,0.0,-0.0475176765745625
1775088000307000,2026-04-02 00:00:00.307,ethusdt,sell,2138.8,2138.8,2138.81,0.0,-0.046755189824965
1775088000307000,2026-04-02 00:00:00.307,ethusdt,sell,2138.8,2138.8,2138.81,0.0,-0.046755189824965
1775088000307000,2026-04-02 00:00:00.307,ethusdt,sell,2138.8,2138.8,2138.81,0.0,-0.046755189824965
1775088000307000,2026-04-02 00:00:00.307,ethusdt,sell,2138.8,2138.8,2138.81,0.0,-0.046755189824965
1775174400019000,2026-04-03 00:00:00.019,ethusdt,buy,2055.97,2055.96,2055.97,0.0486388420052993,0.0
1775174400019000,2026-04-03 00:00:00.019,ethusdt,buy,2055.97,2055.96,2055.97,0.0486388420052993,0.0
1775174400019000,2026-04-03 00:00:00.019,ethusdt,buy,2055.97,2055.96,2055.97,0.0486388420052993,0.0
1775174400019000,2026-04-03 00:00:00.019,ethusdt,buy,2055.97,2055.96,2055.97,0.0486388420052993,0.0
1775260801266000,2026-04-04 00:00:01.266,ethusdt,buy,2052.93,2052.92,2052.93,0.0487108669061464,0.0
1775260802363000,2026-04-04 00:00:02.363,ethusdt,buy,2052.93,2052.92,2052.93,0.0487108669061464,0.0
