date,hour,rows,spread_bps_mean,spread_bps_p99,top_imbalance_mean,source,symbol,notional_sum,buy_rows,sell_rows,buy_notional,sell_notional,notional_p99
2025-11-04,3,54081,0.0107690064845456,0.018771005928549,0.0489651963567182,binance_booktickers,btcusdt,,,,,,
2025-11-04,4,49934,0.0105010932579589,0.0187008693096377,-0.0198339951649505,binance_booktickers,btcusdt,,,,,,
2025-11-04,5,62622,0.0235284677462894,0.4108167083935023,-0.01039794862421,binance_booktickers,btcusdt,,,,,,
2025-11-04,6,62594,0.0191159694390187,0.2487455094265766,-0.0050111233499108,binance_booktickers,btcusdt,,,,,,
2025-11-04,7,59426,0.0166679263521463,0.1724455072199974,0.0217328502318975,binance_booktickers,btcusdt,,,,,,
2025-11-04,8,62229,0.0162847832017036,0.1629876987428461,0.0178250231431248,binance_booktickers,btcusdt,,,,,,
2025-11-04,9,59533,0.0130979199255956,0.0674166934324188,7.47228721466e-05,binance_booktickers,btcusdt,,,,,,
2025-11-04,10,59283,0.0138436726975247,0.0578538534514903,-0.0525361427963719,binance_booktickers,btcusdt,,,,,,
2025-11-04,11,58614,0.0126534058137914,0.0478358808331671,-0.0555475504050392,binance_booktickers,btcusdt,,,,,,
2025-11-04,12,58022,0.0124978105944503,0.0384738574941956,-0.0212494757108176,binance_booktickers,btcusdt,,,,,,
2025-11-04,13,59418,0.0132374878749167,0.0576957472470301,-0.00603487703505,binance_booktickers,btcusdt,,,,,,
2025-11-04,14,63176,0.0265304303159918,0.4413024562310726,0.0015099582341309,binance_booktickers,btcusdt,,,,,,
2025-11-04,15,65922,0.0191862192546832,0.2297283844728671,-0.0437498944357792,binance_booktickers,btcusdt,,,,,,
2025-11-04,16,67611,0.0213012587233362,0.2731622037168508,0.0239977190615017,binance_booktickers,btcusdt,,,,,,
2025-11-04,17,68105,0.0292884413504454,0.5152529743470496,-0.0090645632829717,binance_booktickers,btcusdt,,,,,,
2025-11-04,18,68331,0.0284018559073401,0.458146796209913,0.016587030627999,binance_booktickers,btcusdt,,,,,,
2025-11-04,19,66075,0.0188405637898803,0.2464451519063271,-0.0128757704893498,binance_booktickers,btcusdt,,,,,,
2025-11-04,20,66919,0.038524041594615,0.709552627069215,0.0074446841331097,binance_booktickers,btcusdt,,,,,,
2025-11-04,21,66942,0.0342581039610973,0.6164838690937758,0.0034013283143813,binance_booktickers,btcusdt,,,,,,
2025-11-04,22,61496,0.0216949077466431,0.2472890933145393,0.0208950274604224,binance_booktickers,btcusdt,,,,,,
2025-11-04,23,57517,0.0181789307875552,0.1779512472902385,-0.1046484998990565,binance_booktickers,btcusdt,,,,,,
2025-11-05,0,60744,0.0161484414202025,0.1287890608541546,-0.0067511482197438,binance_booktickers,btcusdt,,,,,,
2025-11-05,1,67007,0.0281306005637559,0.5438225285540798,-0.0622373472876828,binance_booktickers,btcusdt,,,,,,
2025-11-05,2,66271,0.0224540698699023,0.3156861487781113,-0.0299803619444225,binance_booktickers,btcusdt,,,,,,
2025-11-05,3,63060,0.0158052932986665,0.1180138272879086,-0.0243394213467131,binance_booktickers,btcusdt,,,,,,
2025-11-05,4,59051,0.0131963491590059,0.04907192717726,-0.0255099181226201,binance_booktickers,btcusdt,,,,,,
2025-11-05,5,57373,0.012876603736591,0.0294772649227828,-0.0267470383704804,binance_booktickers,btcusdt,,,,,,
2025-11-05,6,55014,0.0127493057601219,0.0393116143224723,0.0301313209479537,binance_booktickers,btcusdt,,,,,,
2025-11-05,7,53642,0.0118240151015715,0.0196387067123223,-0.0030202176514219,binance_booktickers,btcusdt,,,,,,
2025-11-05,8,60577,0.0148728430895027,0.0787002651203728,0.0266001491095071,binance_booktickers,btcusdt,,,,,,
2025-11-05,9,56571,0.0126790955812565,0.039290955419375,0.012619248070698,binance_booktickers,btcusdt,,,,,,
2025-11-05,10,55658,0.0127606854153979,0.0392728629420459,0.0055393406547895,binance_booktickers,btcusdt,,,,,,
2025-11-05,11,53146,0.0127094051509155,0.0295810582612114,0.0481546962360334,binance_booktickers,btcusdt,,,,,,
2025-11-05,12,58777,0.0160773565248375,0.0588668715879308,-0.0096163343051196,binance_booktickers,btcusdt,,,,,,
2025-11-05,13,58342,0.0146203506250475,0.0582444539137136,-0.0366281089083543,binance_booktickers,btcusdt,,,,,,
2025-11-05,14,62648,0.0185257692125723,0.1746674041501323,-0.050556845547052,binance_booktickers,btcusdt,,,,,,
2025-11-05,15,64645,0.0156254909941047,0.1358863136269881,0.0198033761541757,binance_booktickers,btcusdt,,,,,,
2025-11-05,16,61565,0.0137714507804514,0.0579583588502673,0.0022456608869277,binance_booktickers,btcusdt,,,,,,
2025-11-05,17,56648,0.0124655622519523,0.0288842449444541,0.030089363393061,binance_booktickers,btcusdt,,,,,,
2025-11-05,18,53147,0.0120487847225757,0.0096431968939089,-0.0782687698005694,binance_booktickers,btcusdt,,,,,,
2025-11-05,19,50184,0.0118874771104287,0.0096213933611251,-0.0761970684502325,binance_booktickers,btcusdt,,,,,,
2025-11-05,20,54063,0.0126991725269286,0.0287621214368319,-0.0655503775183581,binance_booktickers,btcusdt,,,,,,
2025-11-05,21,48542,0.0117831487220251,0.0192855847965071,-0.0029501307993285,binance_booktickers,btcusdt,,,,,,
2025-11-05,22,47060,0.0110231835987464,0.009683330872717,-0.0743081477519683,binance_booktickers,btcusdt,,,,,,
2025-11-05,23,44752,0.0110512820109282,0.0096504184185782,-0.0544357765275221,binance_booktickers,btcusdt,,,,,,
2025-11-06,0,51129,0.0114147373175199,0.0096824964178412,-0.0168438669875734,binance_booktickers,btcusdt,,,,,,
2025-11-06,1,54378,0.0125966985499452,0.0290658384843241,0.0417530482059436,binance_booktickers,btcusdt,,,,,,
2025-11-06,2,54521,0.0114506159463894,0.0194096930063081,0.0092544109554098,binance_booktickers,btcusdt,,,,,,
2025-11-06,3,50553,0.0119409797501935,0.0192911282027699,-0.0471260987921678,binance_booktickers,btcusdt,,,,,,
2025-11-06,4,47809,0.0129871444555722,0.0096586581907904,-0.0096234059441194,binance_booktickers,btcusdt,,,,,,
2025-11-06,5,52229,0.0115454595572709,0.009704022463436,-0.0657628221243963,binance_booktickers,btcusdt,,,,,,
2025-11-06,6,48592,0.0115843524487345,0.0097123540649619,-0.0477249402179678,binance_booktickers,btcusdt,,,,,,
2025-11-06,7,52027,0.0125988471557835,0.029088751234736,-0.0698401657294703,binance_booktickers,btcusdt,,,,,,
2025-11-06,8,51048,0.0113576347909477,0.0193484225228301,0.0744416490876396,binance_booktickers,btcusdt,,,,,,
2025-11-06,9,50135,0.0115596034660941,0.0194034788494406,-0.0363797551733114,binance_booktickers,btcusdt,,,,,,
2025-11-06,10,50671,0.0123174332655754,0.0194691540455042,0.1138208547479315,binance_booktickers,btcusdt,,,,,,
2025-11-06,11,50033,0.0111615075928214,0.0097370936047081,0.0516119755552689,binance_booktickers,btcusdt,,,,,,
2025-11-06,12,55488,0.0135971660180062,0.0388521520215484,-0.0514418855900662,binance_booktickers,btcusdt,,,,,,
2025-11-06,13,58050,0.0124366680806857,0.0291580468193586,0.0471959141310906,binance_booktickers,btcusdt,,,,,,
2025-11-06,14,63743,0.0177311850798532,0.1959694953883478,-0.020261135074438,binance_booktickers,btcusdt,,,,,,
2025-11-06,15,66590,0.0239707466124009,0.333464757678436,-0.0004513697984875,binance_booktickers,btcusdt,,,,,,
2025-11-06,16,66640,0.0212355949579195,0.2358455801058533,-0.0128655493062584,binance_booktickers,btcusdt,,,,,,
2025-11-06,17,65000,0.0183460441693669,0.1781848311256144,-0.0128830223605878,binance_booktickers,btcusdt,,,,,,
2025-11-06,18,62051,0.0160410798702799,0.0886841489395276,-0.0578434054578762,binance_booktickers,btcusdt,,,,,,
2025-11-06,19,60620,0.0135040362071468,0.078559069546666,-0.0738341961691282,binance_booktickers,btcusdt,,,,,,
2025-11-06,20,60010,0.0139899797097453,0.0888356752235556,-0.0301965291237307,binance_booktickers,btcusdt,,,,,,
2025-11-06,21,55034,0.0133491446041246,0.0297860616113125,-0.0497374397021066,binance_booktickers,btcusdt,,,,,,
2025-11-06,22,45493,0.0118734739647984,0.0099058204130054,0.1222422555406119,binance_booktickers,btcusdt,,,,,,
2025-11-06,23,46394,0.0124030724481017,0.0295953866714128,0.0365971224881506,binance_booktickers,btcusdt,,,,,,
2025-11-07,0,57355,0.012874062914226,0.0495653859136164,0.0490168893353371,binance_booktickers,btcusdt,,,,,,
2025-11-07,1,58993,0.0151611411734955,0.1181565219443334,-0.0252806112182063,binance_booktickers,btcusdt,,,,,,
2025-11-07,2,54334,0.0137844534816405,0.0788479525653585,-0.0103868099256976,binance_booktickers,btcusdt,,,,,,
2025-11-07,3,53801,0.0135246578652504,0.0489226019975098,-0.0562875181052118,binance_booktickers,btcusdt,,,,,,
2025-11-07,4,50965,0.0123754404416791,0.0098493007740881,-0.0238998474621328,binance_booktickers,btcusdt,,,,,,
2025-11-07,5,51495,0.0116629145955678,0.0098072146780483,0.0825379240664156,binance_booktickers,btcusdt,,,,,,
2025-11-07,6,46376,0.010863112098289,0.0098224928201279,-0.0252405580191538,binance_booktickers,btcusdt,,,,,,
2025-11-07,7,48158,0.0109954380619651,0.0098437743792954,0.0870481548183972,binance_booktickers,btcusdt,,,,,,
2025-11-07,8,49027,0.0110462901578781,0.009858836252249,-0.02225181048945,binance_booktickers,btcusdt,,,,,,
2025-11-07,9,58675,0.0126288464647499,0.0197674165762725,0.011843022824418,binance_booktickers,btcusdt,,,,,,
2025-11-07,10,55270,0.0119474970026187,0.0099484619932261,-0.0358838892438801,binance_booktickers,btcusdt,,,,,,
2025-11-07,11,63707,0.0175963601099983,0.1394376479651743,0.0099283648293645,binance_booktickers,btcusdt,,,,,,
2025-11-07,12,63029,0.0151791458765421,0.0896328191571956,-0.0030507717598406,binance_booktickers,btcusdt,,,,,,
2025-11-07,13,62339,0.0150704790345392,0.0804162344296991,0.0393107663363429,binance_booktickers,btcusdt,,,,,,
2025-11-07,14,64432,0.0237318043238881,0.3204422102513109,0.0205518663299245,binance_booktickers,btcusdt,,,,,,
2025-11-07,15,66831,0.0218177632882379,0.278164945852502,0.0017875706386123,binance_booktickers,btcusdt,,,,,,
2025-11-07,16,65146,0.0173184499040458,0.1479328601782985,-0.0151585433975502,binance_booktickers,btcusdt,,,,,,
2025-11-07,17,64987,0.0164249533019517,0.1369254753767632,-0.0051075786389526,binance_booktickers,btcusdt,,,,,,
2025-11-07,18,62465,0.0150157425621007,0.1267042328475763,0.0212463681012629,binance_booktickers,btcusdt,,,,,,
2025-11-07,19,60185,0.0137367624061441,0.0775286201749734,0.0034429517390976,binance_booktickers,btcusdt,,,,,,
2025-11-07,20,61249,0.0128136988521133,0.0483592901823387,0.0236063781518559,binance_booktickers,btcusdt,,,,,,
2025-11-07,21,48065,0.0111293762523047,0.0096809497777756,0.1006290986787384,binance_booktickers,btcusdt,,,,,,
2025-11-07,22,45583,0.0111055467000392,0.0096568766851871,-0.0132219669441606,binance_booktickers,btcusdt,,,,,,
2025-11-07,23,45547,0.0108861173939141,0.0096813246754475,0.0676069034724991,binance_booktickers,btcusdt,,,,,,
