split,variant,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
train,ret5_all,300,62,0.10651936921128181,45.092736967604424,0.056346480853283525,44.98621759839314,2459165.6520448383,True,42077,59995045,136859184083.33763,152468270.42678,136706715812.91084
train,sniper30_bybit300,30,62,-0.057733916222036594,5.510609039211509,-0.06574362463881098,5.568342955433546,3170653.121185968,True,37283,59999839,136859184083.33763,196580493.51353002,136662603589.8241
train,sniper30_bybit300,120,62,0.05686434341476281,11.448532529303579,-0.13167064255628122,11.391668185888816,35938341.478996776,True,494023,59543099,136859184083.33763,2228177171.6978,134631006911.63983
train,sniper30_bybit300,300,62,0.10651936921128181,35.318488788251244,-0.040000278619562485,35.21196941903996,9147121.011975484,True,110224,59926898,136859184083.33763,567121502.74248,136292062580.59515
train,sniper30_hybrid,30,62,-0.057733916222036594,5.510609039211509,-0.06574362463881098,5.568342955433546,3170653.121185968,True,37283,59999839,136859184083.33763,196580493.51353002,136662603589.8241
train,sniper30_hybrid,120,62,0.05686434341476281,11.448532529303579,-0.13167064255628122,11.391668185888816,35938341.478996776,True,494023,59543099,136859184083.33763,2228177171.6978,134631006911.63983
train,sniper30_hybrid,300,62,0.10651936921128181,12.053139706041685,-0.0912002150367713,11.946620336830403,35938341.478996776,True,494023,59543099,136859184083.33763,2228177171.6978,134631006911.63983
train,sniper30_liq2_300,30,62,-0.057733916222036594,5.510609039211509,-0.06574362463881098,5.568342955433546,3170653.121185968,True,37283,59999839,136859184083.33763,196580493.51353002,136662603589.8241
train,sniper30_liq2_300,120,62,0.05686434341476281,11.448532529303579,-0.13167064255628122,11.391668185888816,35938341.478996776,True,494023,59543099,136859184083.33763,2228177171.6978,134631006911.63983
train,sniper30_liq2_300,300,62,0.10651936921128181,28.842518943978774,0.04203995335363278,28.735999574767494,4942010.237175484,True,58007,59979115,136859184083.33763,306404634.70488,136552779448.63275
validation,baseline_liq,30,28,-0.03960058713903121,7.2410460568355575,-0.13472437287274058,7.280646643974588,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,baseline_liq,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,baseline_liq,300,28,0.03838398804990541,12.616933392440849,-0.12595845251811646,12.578549404390944,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,bybit300_hybrid,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,bybit300_hybrid,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,bybit300_hybrid,300,28,0.03838398804990541,20.981534406132475,-0.014680827937488625,20.94315041808257,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,bybit_long_hybrid,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,bybit_long_hybrid,120,28,-0.036386413126789925,25.42787222122432,-0.10090661050457124,25.46425863435111,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,bybit_long_hybrid,300,28,0.03838398804990541,20.981534406132475,-0.014680827937488625,20.94315041808257,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,current_hybrid,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,current_hybrid,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,current_hybrid,300,28,0.03838398804990541,12.616933392440849,-0.12595845251811646,12.578549404390944,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,eth100_btc50_bybit300,30,28,-0.03960058713903121,70.62731310270783,-0.09346290593602574,70.66691368984687,2070197.4289214287,True,21234,50720018,76108255533.04218,57965528.0098,76050290005.03238
validation,eth100_btc50_bybit300,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,eth100_btc50_bybit300,300,28,0.03838398804990541,20.981534406132475,-0.014680827937488625,20.94315041808257,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,eth100_btc50_bybit_long,30,28,-0.03960058713903121,70.62731310270783,-0.09346290593602574,70.66691368984687,2070197.4289214287,True,21234,50720018,76108255533.04218,57965528.0098,76050290005.03238
validation,eth100_btc50_bybit_long,120,28,-0.036386413126789925,25.42787222122432,-0.10090661050457124,25.46425863435111,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,eth100_btc50_bybit_long,300,28,0.03838398804990541,20.981534406132475,-0.014680827937488625,20.94315041808257,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,eth100_btc50_hybrid,30,28,-0.03960058713903121,70.62731310270783,-0.09346290593602574,70.66691368984687,2070197.4289214287,True,21234,50720018,76108255533.04218,57965528.0098,76050290005.03238
validation,eth100_btc50_hybrid,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,eth100_btc50_hybrid,300,28,0.03838398804990541,12.616933392440849,-0.12595845251811646,12.578549404390944,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,eth100_btc50_liq2_120_bybit300,30,28,-0.03960058713903121,70.62731310270783,-0.09346290593602574,70.66691368984687,2070197.4289214287,True,21234,50720018,76108255533.04218,57965528.0098,76050290005.03238
validation,eth100_btc50_liq2_120_bybit300,120,28,-0.036386413126789925,25.781777430285526,-0.06572554684793958,25.818163843412318,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,eth100_btc50_liq2_120_bybit300,300,28,0.03838398804990541,20.981534406132475,-0.014680827937488625,20.94315041808257,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,eth100_btc50_liq2_300,30,28,-0.03960058713903121,70.62731310270783,-0.09346290593602574,70.66691368984687,2070197.4289214287,True,21234,50720018,76108255533.04218,57965528.0098,76050290005.03238
validation,eth100_btc50_liq2_300,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,eth100_btc50_liq2_300,300,28,0.03838398804990541,20.641528949718797,0.014971075002610157,20.603144961668892,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,eth100_btc50_liq2_long,30,28,-0.03960058713903121,70.62731310270783,-0.09346290593602574,70.66691368984687,2070197.4289214287,True,21234,50720018,76108255533.04218,57965528.0098,76050290005.03238
validation,eth100_btc50_liq2_long,120,28,-0.036386413126789925,25.781777430285526,-0.06572554684793958,25.818163843412318,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,eth100_btc50_liq2_long,300,28,0.03838398804990541,20.641528949718797,0.014971075002610157,20.603144961668892,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,liq2_120_bybit300_hybrid,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,liq2_120_bybit300_hybrid,120,28,-0.036386413126789925,25.781777430285526,-0.06572554684793958,25.818163843412318,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,liq2_120_bybit300_hybrid,300,28,0.03838398804990541,20.981534406132475,-0.014680827937488625,20.94315041808257,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,liq2_300_hybrid,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,liq2_300_hybrid,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,liq2_300_hybrid,300,28,0.03838398804990541,20.641528949718797,0.014971075002610157,20.603144961668892,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,liq2_long_hybrid,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,liq2_long_hybrid,120,28,-0.036386413126789925,25.781777430285526,-0.06572554684793958,25.818163843412318,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,liq2_long_hybrid,300,28,0.03838398804990541,20.641528949718797,0.014971075002610157,20.603144961668892,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,negret120_bybit300,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,negret120_bybit300,120,28,-0.036386413126789925,-13.944168716401848,0.15395577511608144,-13.907782303275058,36698427.283265,True,514427,50226825,76108255533.04218,1027555963.93142,75080699569.11076
validation,negret120_bybit300,300,28,0.03838398804990541,20.981534406132475,-0.014680827937488625,20.94315041808257,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,negret120_liq2_300,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,negret120_liq2_300,120,28,-0.036386413126789925,-13.944168716401848,0.15395577511608144,-13.907782303275058,36698427.283265,True,514427,50226825,76108255533.04218,1027555963.93142,75080699569.11076
validation,negret120_liq2_300,300,28,0.03838398804990541,20.641528949718797,0.014971075002610157,20.603144961668892,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
validation,ret30_long_hybrid,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,ret30_long_hybrid,120,28,-0.036386413126789925,17.75641583525115,-0.3928061720070035,17.792802248377942,53379867.969453216,True,629353,50111899,76108255533.04218,1494636303.14469,74613619229.89749
validation,ret30_long_hybrid,300,28,0.03838398804990541,17.23127093774306,-0.3060184582608238,17.192886949693154,53379867.969453216,True,629353,50111899,76108255533.04218,1494636303.14469,74613619229.89749
validation,ret5_all,30,28,-0.03960058713903121,43.6937587359714,-0.17707092142877442,43.733359323110435,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,ret5_all,120,28,-0.036386413126789925,48.76955846780879,-0.189801784412103,48.805944880935584,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,ret5_all,300,28,0.03838398804990541,49.17495319170351,-0.116070659359443,49.1365692036536,8517396.746671787,True,86291,50654961,76108255533.04218,238487108.90681002,75869768424.13538
validation,sniper30_bybit300,30,28,-0.03960058713903121,18.70382385473416,-0.04987173270802943,18.74342444187319,1488695.0984778572,True,9132,50732120,76108255533.04218,41683462.75738,76066572070.2848
validation,sniper30_bybit300,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,sniper30_bybit300,300,28,0.03838398804990541,20.981534406132475,-0.014680827937488625,20.94315041808257,6869725.482083572,True,45533,50695719,76108255533.04218,192352313.49834,75915903219.54384
validation,sniper30_hybrid,30,28,-0.03960058713903121,18.70382385473416,-0.04987173270802943,18.74342444187319,1488695.0984778572,True,9132,50732120,76108255533.04218,41683462.75738,76066572070.2848
validation,sniper30_hybrid,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,sniper30_hybrid,300,28,0.03838398804990541,12.616933392440849,-0.12595845251811646,12.578549404390944,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,sniper30_liq2_300,30,28,-0.03960058713903121,18.70382385473416,-0.04987173270802943,18.74342444187319,1488695.0984778572,True,9132,50732120,76108255533.04218,41683462.75738,76066572070.2848
validation,sniper30_liq2_300,120,28,-0.036386413126789925,11.689167543950557,-0.18958421776755674,11.725553957077347,35055443.94546643,True,300834,50440418,76108255533.04218,981552430.47306,75126703102.56912
validation,sniper30_liq2_300,300,28,0.03838398804990541,20.641528949718797,0.014971075002610157,20.603144961668892,3085335.731798571,True,20792,50720460,76108255533.04218,86389400.49035999,76021866132.55182
