variant,horizon_s,symbol,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
eth100_btc50_liq2_or_ret50_long,120,btcusdt,179,-0.03653556779181465,13.318326716797669,-0.07055365472474524,13.354862284589483,3110554.3215888264,True,99140,80304364,219141785402.404,556789223.5644,218584996178.8396
eth100_btc50_liq2_or_ret50_long,120,ethusdt,179,-0.002259481798598134,27.646205566236777,-0.08475796160633282,27.648465048035376,3376288.710817709,True,188431,136856596,203147565116.4344,604355679.23637,202543209437.198
eth100_btc50_liq2_or_ret50_long,300,btcusdt,179,0.013362138568905356,12.594059463608806,-0.018684114806342255,12.580697325039901,3110554.3215888264,True,99140,80304093,219140740785.2208,556789223.5644,218583951561.6564
eth100_btc50_liq2_or_ret50_long,300,ethusdt,179,0.059261656412296505,30.347384540460986,-0.03111343435936459,30.28812288404869,3376288.710817709,True,188431,136856229,203146880639.2635,604355679.23637,202542524960.02713
eth100_btc50_ret5_long,30,btcusdt,179,-0.10882655642065976,6.5785181725915605,-0.111145461965708,6.68734472901222,424376.44956759777,False,13070,80390513,219141953301.80112,75963384.4726,219065989917.3285
eth100_btc50_ret5_long,30,ethusdt,179,-0.03928731348105265,67.91077705586619,-0.06140651223476916,67.95006436934725,369315.00262307265,False,23979,137021196,203147654233.5019,66107385.46953001,203081546848.03235
eth100_btc50_ret5_long,120,btcusdt,179,-0.03653556779181465,12.928405152268201,-0.04103129773960071,12.964940720060016,424376.44956759777,False,13070,80390434,219141785402.404,75963384.4726,219065822017.9314
eth100_btc50_ret5_long,120,ethusdt,179,-0.002259481798598134,32.62206250016288,-0.08215996869118586,32.62432198196148,2772708.333776983,True,159894,136885133,203147565116.4344,496314791.74608,202651250324.6883
eth100_btc50_ret5_long,300,btcusdt,179,0.013362138568905356,17.49377080494368,0.007300593577430781,17.480408666374775,424376.44956759777,False,13070,80390163,219140740785.2208,75963384.4726,219064777400.7482
eth100_btc50_ret5_long,300,ethusdt,179,0.059261656412296505,34.360116411029665,-0.024745123993439103,34.30085475461737,2772708.333776983,True,159894,136884766,203146880639.2635,496314791.74608,202650565847.5174
