date,symbol,horizon_s,strategy,pnl_all,pnl_kept,pnl_filtered,score,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover,kept_trade_count,filtered_trade_count,split,all_weighted_pnl_sum,kept_weighted_pnl_sum,filtered_weighted_pnl_sum
2026-02-15,btcusdt,30,synthetic_maker_q90_30s_60s,-0.2043581882723604,-0.3009695919301613,2.9321828929604368,-0.09661140365780091,9511380700.2625,9227166502.3642,284214197.8983002,3728278,114842,validation,-1943728527.8743393,-2777096536.8882074,833368009.0138679
2026-02-15,btcusdt,120,synthetic_maker_q90_30s_60s,-0.5348574627041964,-0.6249298009633355,2.3893893501581935,-0.09007233825913907,9511380700.2625,9227166502.3642,284214197.8983002,3728278,114842,validation,-5087232948.156064,-5766331325.778016,679098377.6219517
2026-02-15,btcusdt,300,synthetic_maker_q90_30s_60s,-0.8719262033890705,-1.0136312287309321,3.728603512297298,-0.1417050253418617,9511380700.2625,9227166502.3642,284214197.8983002,3728278,114842,validation,-8293222062.96796,-9352944119.496323,1059722056.5283613
2026-02-15,ethusdt,30,synthetic_maker_q90_30s_60s,0.4431147925556904,0.3687710113967288,2.2788619523582163,-0.07434378115896162,9995075265.984669,9606051019.909939,389024246.07473004,7334303,315774,validation,4428965703.065309,3542433150.140766,886532552.9245424
2026-02-15,ethusdt,120,synthetic_maker_q90_30s_60s,0.0761086807860221,-0.1909909661224079,6.671514652241677,-0.26709964690843,9995075265.984669,9606051019.909939,389024246.07473004,7334303,315774,validation,760711992.8510921,-1834668964.913741,2595380957.764833
2026-02-15,ethusdt,300,synthetic_maker_q90_30s_60s,-0.6170962812992509,-0.8899973178753188,6.121561545782397,-0.2729010365760679,9995075265.984669,9606051019.909939,389024246.07473004,7334303,315774,validation,-6167923777.94526,-8549359643.093316,2381435865.148056
2026-02-16,btcusdt,30,synthetic_maker_q90_30s_60s,-0.4259973832231328,-0.4205079074837235,-0.5969166548893929,0.0054894757394092775,9430790097.4375,9137323394.6538,293466702.7837001,3864906,127177,validation,-4017491903.2350087,-3842316740.687942,-175175162.54706597
2026-02-16,btcusdt,120,synthetic_maker_q90_30s_60s,-0.8882859208816226,-0.9987155869227736,2.5500311399991222,-0.11042966604115101,9430790097.4375,9137323394.6538,293466702.7837001,3864906,127177,validation,-8377238066.343557,-9125587296.99486,748349230.6513023
2026-02-16,btcusdt,300,synthetic_maker_q90_30s_60s,-1.267117039754583,-1.3775365616109394,2.1708841737194082,-0.1104195218563564,9430790097.4375,9137323394.6538,293466702.7837001,3864906,127177,validation,-11949914830.81184,-12586997051.39859,637082220.5867519
2026-02-16,ethusdt,30,synthetic_maker_q90_30s_60s,-0.08131351928462069,-0.06644859111033899,-0.4445970463495306,0.0148649281742817,7932571896.14237,7620744332.549931,311827563.59244,6658492,254184,validation,-645025337.8536128,-506387724.1100435,-138637613.74356925
2026-02-16,ethusdt,120,synthetic_maker_q90_30s_60s,-0.3962786464450834,-0.48193200213378734,1.6970011053786236,-0.08565335568870391,7932571896.14237,7620744332.549931,311827563.59244,6658492,254184,validation,-3143508853.8316073,-3672680573.935501,529171720.10389376
2026-02-16,ethusdt,300,synthetic_maker_q90_30s_60s,0.1402390939658297,0.07721772806945555,1.6804163363216826,-0.06302136589637415,7932571896.14237,7620744332.549931,311827563.59244,6658492,254184,validation,1112456695.5338097,588456563.5576851,524000131.9761245
2026-02-17,btcusdt,30,synthetic_maker_q90_30s_60s,-0.1779782203891171,-0.17607556364296156,-0.22767204115352524,0.0019026567461555288,9532691575.8291,9181166804.9364,351524770.89269996,4273111,168030,validation,-1696611482.1843915,-1616579120.079225,-80032362.10516632
2026-02-17,btcusdt,120,synthetic_maker_q90_30s_60s,-0.2712324449824706,-0.2799051320063468,-0.04471814839106577,-0.008672687023876191,9532691575.8291,9181166804.9364,351524770.89269996,4273111,168030,validation,-2585575243.3759274,-2569855706.5080123,-15719536.867915154
2026-02-17,btcusdt,300,synthetic_maker_q90_30s_60s,-0.2008916728671629,-0.18748785041256477,-0.5509743412006025,0.013403822454598119,9532691575.8291,9181166804.9364,351524770.89269996,4273111,168030,validation,-1915038357.595019,-1721357228.536721,-193681129.05829808
2026-02-17,ethusdt,30,synthetic_maker_q90_30s_60s,-0.2973102426202342,-0.36734684822733243,1.7513475006231645,-0.07003660560709823,8378675925.97901,8101706281.13342,276969644.84559,7185355,246561,validation,-2491066172.389135,-2976136267.637944,485070095.2488096
2026-02-17,ethusdt,120,synthetic_maker_q90_30s_60s,-0.2089613726749514,-0.28190608134044576,1.924761998708043,-0.07294470866549435,8378675925.97901,8101706281.13342,276969644.84559,7185355,246561,validation,-1750819622.6911435,-2283920269.885598,533100647.19445467
2026-02-17,ethusdt,300,synthetic_maker_q90_30s_60s,0.1195787645654606,-0.00615858988738905,3.7975526266891135,-0.12573735445284964,8378675925.97901,8101706281.13342,276969644.84559,7185355,246561,validation,1001911715.9229366,-49895086.37358463,1051806802.2965212
2026-02-18,btcusdt,30,synthetic_maker_q90_30s_60s,-0.2330937248144238,-0.21776915693259433,-0.6426452386605639,0.015324567881829482,10392995082.2044,10018137175.435398,374857906.76900005,3966372,155268,validation,-2422541935.689012,-2181641286.7296486,-240900648.95936346
2026-02-18,btcusdt,120,synthetic_maker_q90_30s_60s,-0.3378032775382905,-0.28387698230786323,-1.7789920939565687,0.053926295230427246,10392995082.2044,10018137175.435398,374857906.76900005,3966372,155268,validation,-3510787802.2079806,-2843918549.7088213,-666869252.4991596
2026-02-18,btcusdt,300,synthetic_maker_q90_30s_60s,-0.2076975272580049,-0.006376158253580352,-5.588043131854343,0.20132136900442454,10392995082.2044,10018137175.435398,374857906.76900005,3966372,155268,validation,-2158599379.378459,-63877228.036652565,-2094722151.3418064
2026-02-18,ethusdt,30,synthetic_maker_q90_30s_60s,-0.2385473253050399,-0.22698341198751798,-0.6111135999520214,0.011563913317521907,9242107841.84967,8963882028.56312,278225813.2865499,6758775,208597,validation,-2204680105.8539734,-2034652527.496851,-170027578.35712248
2026-02-18,ethusdt,120,synthetic_maker_q90_30s_60s,-0.0198799771873974,0.00882904994447388,-0.9448276997765601,0.02870902713187128,9242107841.84967,8963882028.56312,278225813.2865499,6758775,208597,validation,-183732893.05943805,79142562.12655562,-262875455.18599367
2026-02-18,ethusdt,300,synthetic_maker_q90_30s_60s,-0.0704884831328027,0.08140951444907513,-4.964339684842064,0.15189799758187783,9242107841.84967,8963882028.56312,278225813.2865499,6758775,208597,validation,-651462162.7217641,729745283.5241141,-1381207446.2458782
2026-02-19,btcusdt,30,synthetic_maker_q90_30s_60s,-0.1487804281131374,-0.1708309762992176,0.6106150074105204,-0.022050548186080182,9225344261.709,8965026975.0166,260317286.6924001,3919697,108459,validation,-1372550668.7481406,-1531504310.690907,158953641.94276646
2026-02-19,btcusdt,120,synthetic_maker_q90_30s_60s,-0.1256246893565337,-0.1374039084261342,0.2800380234251204,-0.0117792190696005,9225344261.709,8965026975.0166,260317286.6924001,3919697,108459,validation,-1158931007.0842738,-1231829745.5130038,72898738.42873013
2026-02-19,btcusdt,300,synthetic_maker_q90_30s_60s,-0.2067727126807326,-0.13133287212584452,-2.8048337717785334,0.07543984055488809,9225344261.709,8965026975.0166,260317286.6924001,3919697,108459,validation,-1907549458.4072003,-1177402741.314602,-730146717.0925984
2026-02-19,ethusdt,30,synthetic_maker_q90_30s_60s,-0.208592809692821,-0.20505776551983002,-0.3225359785561102,0.0035350441729909976,7766193325.204,7532500321.616131,233693003.58787006,6514104,194622,validation,-1619972086.321935,-1544597684.7280047,-75374401.59393024
2026-02-19,ethusdt,120,synthetic_maker_q90_30s_60s,-0.2197771003883337,-0.16684550319066604,-1.9258926742128215,0.05293159719766766,7766193325.204,7532500321.616131,233693003.58787006,6514104,194622,validation,-1706831450.0685668,-1256763806.4438972,-450067643.62466955
2026-02-19,ethusdt,300,synthetic_maker_q90_30s_60s,-0.4151057624063433,-0.09914690085115546,-10.59923703609695,0.3159588615551878,7766193325.204,7532500321.616131,233693003.58787006,6514104,194622,validation,-3223791601.253861,-746824062.5485711,-2476967538.70529
2026-02-20,btcusdt,30,synthetic_maker_q90_30s_60s,-0.2460750954306874,-0.22575521483167768,-0.7832669305657348,0.020319880599009715,14131968246.2703,13616894034.7533,515074211.51699996,4641893,167240,validation,-3477525434.824408,-3074084838.1559215,-403440596.6684866
2026-02-20,btcusdt,120,synthetic_maker_q90_30s_60s,-0.2934317676002468,-0.1974780122725034,-2.830138302929095,0.09595375532774342,14131968246.2703,13616894034.7533,515074211.51699996,4641893,167240,validation,-4146768422.173654,-2689037167.30839,-1457731254.865264
2026-02-20,btcusdt,300,synthetic_maker_q90_30s_60s,-0.4382917948131506,0.03140337391216774,-12.855510902582711,0.46969516872531836,14131968246.2703,13616894034.7533,515074211.51699996,4641893,167240,validation,-6193925726.900262,427616414.8957243,-6621542141.795986
2026-02-20,ethusdt,30,synthetic_maker_q90_30s_60s,-0.2378377073289172,-0.19728465470519022,-1.4736123410182076,0.04055305262372699,8622461383.98692,8348497938.70511,273963445.2818099,6477348,194113,validation,-2050746447.0995715,-1647030533.14443,-403715913.95514154
2026-02-20,ethusdt,120,synthetic_maker_q90_30s_60s,0.0543268817657185,0.2458131945457161,-5.780842426641989,0.1914863127799976,8622461383.98692,8348497938.70511,273963445.2818099,6477348,194113,validation,468431440.1373309,2052170947.9714289,-1583739507.8340979
2026-02-20,ethusdt,300,synthetic_maker_q90_30s_60s,0.6596795972012997,1.1253661116619598,-13.531202336183854,0.4656865144606601,8622461383.98692,8348497938.70511,273963445.2818099,6477348,194113,validation,5688061852.672252,9395116663.498455,-3707054810.826204
2026-02-21,btcusdt,30,synthetic_maker_q90_30s_60s,0.0856181295961827,0.08860121173513363,-0.1367050911850651,0.002983082138950932,5310957584.347099,5240639876.829599,70317707.51750001,1763145,26187,validation,454714254.7364594,464327043.35456395,-9612788.618104577
2026-02-21,btcusdt,120,synthetic_maker_q90_30s_60s,0.1589515046217602,0.16979180046487383,-0.6489543369888058,0.010840295843113634,5310957584.347099,5240639876.829599,70317707.51750001,1763145,26187,validation,844184699.0143203,889817680.2749122,-45632981.260591984
2026-02-21,btcusdt,300,synthetic_maker_q90_30s_60s,0.1487439947194638,0.14313451821457154,0.5668072009518488,-0.005609476504892269,5310957584.347099,5240639876.829599,70317707.51750001,1763145,26187,validation,789973046.8814212,750116463.9060763,39856582.975344956
2026-02-21,ethusdt,30,synthetic_maker_q90_30s_60s,0.0630846144801256,0.08376637871345623,-1.031591298618961,0.020681764233330624,3621331786.57508,3554182448.07791,67149338.49717002,2629215,40307,validation,228450319.6607134,297720992.9624132,-69270673.30169982
2026-02-21,ethusdt,120,synthetic_maker_q90_30s_60s,0.1771883847979841,0.21636755885601736,-1.8965466047599502,0.039179174058033256,3621331786.57508,3554182448.07791,67149338.49717002,2629215,40307,validation,641657930.0808365,769009780.019521,-127351849.9386844
2026-02-21,ethusdt,300,synthetic_maker_q90_30s_60s,0.1585370309917901,0.16775529282767007,-0.3293811697251369,0.009218261835879982,3621331786.57508,3554182448.07791,67149338.49717002,2629215,40307,validation,574115189.679808,596232917.340275,-22117727.66046703
2026-02-22,btcusdt,30,synthetic_maker_q90_30s_60s,0.0763758724220189,0.08364971683278723,-0.31229719360316677,0.007273844410768324,5158888616.0429,5064115927.7442,94772688.2987,1776027,27088,validation,394014618.7782982,423611863.3642099,-29597244.585911695
2026-02-22,btcusdt,120,synthetic_maker_q90_30s_60s,0.1711911148653207,0.1888155790217818,-0.7705604725898136,0.0176244641564611,5158888616.0429,5064115927.7442,94772688.2987,1776027,27088,validation,883155893.6463954,956183981.1304488,-73028087.48405337
2026-02-22,btcusdt,300,synthetic_maker_q90_30s_60s,0.0525550966125727,0.06511593132860055,-0.6186248001812953,0.012560834716027848,5158888616.0429,5064115927.7442,94772688.2987,1776027,27088,validation,271125889.6296361,329754624.9910636,-58628735.36142747
2026-02-22,ethusdt,30,synthetic_maker_q90_30s_60s,0.0599138205114364,0.0861724669063667,-1.668134682841772,0.026258646394930293,3977471192.80571,3917936002.73771,59535190.06799999,2785841,35359,validation,238305495.13517013,337618210.5371779,-99312715.40200777
2026-02-22,ethusdt,120,synthetic_maker_q90_30s_60s,-0.1891113370056651,-0.199977278023852,0.5259625792807184,-0.010865941018186914,3977471192.80571,3917936002.73771,59535190.06799999,2785841,35359,validation,-752184895.1730053,-783498177.2991384,31313282.126133084
2026-02-22,ethusdt,300,synthetic_maker_q90_30s_60s,-0.3453326327737774,-0.3760514318073796,1.6762329078274731,-0.030718799033602195,3977471192.80571,3917936002.73771,59535190.06799999,2785841,35359,validation,-1373550598.7934525,-1473345443.5591974,99794844.76574492
2026-02-23,btcusdt,30,synthetic_maker_q90_30s_60s,-0.0036369275611038,-0.002413569187374296,-0.03272839384250088,0.0012233583737295039,16832583977.339298,16153303038.245998,679280939.0932999,5723218,264744,validation,-61218888.591779515,-38987114.48743014,-22231774.10434937
2026-02-23,btcusdt,120,synthetic_maker_q90_30s_60s,-0.1522331662966569,-0.17868183289652395,0.4767162152588696,-0.026448666599867054,16832583977.339298,16153303038.245998,679280939.0932999,5723218,264744,validation,-2562477555.8247356,-2886301794.2067842,323824238.3820486
2026-02-23,btcusdt,300,synthetic_maker_q90_30s_60s,0.0363201370304262,0.08972154269581067,-1.2335654710254509,0.053401405665384476,16832583977.339298,16153303038.245998,679280939.0932999,5723218,264744,validation,611361756.6331197,1449299268.2243567,-837937511.5912371
2026-02-23,ethusdt,30,synthetic_maker_q90_30s_60s,-0.0820040297476508,-0.06255890559009658,-0.5136305363640538,0.019445124157554214,11789127333.5059,11280913052.07148,508214281.43441916,8127820,370395,validation,-966755948.5556608,-705721574.594628,-261034373.96103287
2026-02-23,ethusdt,120,synthetic_maker_q90_30s_60s,-0.1777012388034896,-0.6153789311959547,9.537499953054036,-0.43767769239246507,11789127333.5059,11280913052.07148,508214281.43441916,8127820,370395,validation,-2094942531.5760784,-6942036216.898242,4847093685.322164
2026-02-23,ethusdt,300,synthetic_maker_q90_30s_60s,0.1824335090486768,0.5456066286747356,-7.878977858195236,0.3631731196260588,11789127333.5059,11280913052.07148,508214281.43441916,8127820,370395,validation,2150731868.0731516,6154940938.713543,-4004209070.6403904
2026-02-24,btcusdt,30,synthetic_maker_q90_30s_60s,-0.1461305700196986,-0.03970273255999052,-2.928193661109657,0.10642783745970807,13298851195.783,12808848627.495102,490002568.2879,5103255,210090,validation,-1943368705.8469203,-508546291.45883965,-1434822414.3880806
2026-02-24,btcusdt,120,synthetic_maker_q90_30s_60s,-0.1132966523563341,0.01704081181718652,-3.5203662416514176,0.13033746417352063,13298851195.783,12808848627.495102,490002568.2879,5103255,210090,validation,-1506715320.6672447,218273179.05597186,-1724988499.7232165
2026-02-24,btcusdt,300,synthetic_maker_q90_30s_60s,0.1415505023952722,0.397583611607508,-6.55124980472392,0.25603310921223577,13298851195.783,12808848627.495102,490002568.2879,5103255,210090,validation,1882459068.0430503,5092588297.8533745,-3210129229.8103237
2026-02-24,ethusdt,30,synthetic_maker_q90_30s_60s,-0.1419755157617139,-0.1355433812053076,-0.34662246096777394,0.006432134556406316,9550086888.23087,9259070630.43972,291016257.79115,7902894,253205,validation,-1355878511.5257592,-1255005740.0685587,-100872771.45720053
2026-02-24,ethusdt,120,synthetic_maker_q90_30s_60s,-0.4647115785925337,-0.33076122804985686,-4.726520750562861,0.13395035054267684,9550086888.23087,9259070630.43972,291016257.79115,7902894,253205,validation,-4438035953.525625,-3062541572.324604,-1375494381.2010212
2026-02-24,ethusdt,300,synthetic_maker_q90_30s_60s,-0.1393616472580935,0.1543823282668749,-9.48521825779743,0.2937439755249684,9550086888.23087,9259070630.43972,291016257.79115,7902894,253205,validation,-1330915840.2017741,1429436881.5147252,-2760352721.7164993
2026-02-25,btcusdt,30,synthetic_maker_q90_30s_60s,-0.2940050246195755,-0.16938910637849366,-2.73638814956316,0.12461591824108184,18487630910.734497,17590142028.4694,897488882.2651,5950790,329930,validation,-5435456381.068121,-2979578439.2732153,-2455877941.7949057
2026-02-25,btcusdt,120,synthetic_maker_q90_30s_60s,-0.4637439149387564,-0.49503351792354544,0.1495099886948776,-0.031289602984789056,18487630910.734497,17590142028.4694,897488882.2651,5950790,329930,validation,-8573526336.486782,-8707709889.128016,134183552.64123344
2026-02-25,btcusdt,300,synthetic_maker_q90_30s_60s,-0.1089231106424017,0.12777482210589036,-4.748033786174678,0.23669793274829207,18487630910.734497,17590142028.4694,897488882.2651,5950790,329930,validation,-2013730267.2058194,2247577268.505023,-4261307535.710842
2026-02-25,ethusdt,30,synthetic_maker_q90_30s_60s,-0.3593289581936978,-0.3959850663573792,0.4556470346920293,-0.03665610816368137,16054964920.23231,15363924117.57238,691040802.6599295,9598107,478593,validation,-5769013818.623441,-6083884511.206637,314870692.58319664
2026-02-25,ethusdt,120,synthetic_maker_q90_30s_60s,-0.8761705678611137,-1.0133350314937513,2.1734097214180332,-0.13716446363263757,16054964920.23231,15363924117.57238,691040802.6599295,9598107,478593,validation,-14066887731.150202,-15568802529.547812,1501914798.3976114
2026-02-25,ethusdt,300,synthetic_maker_q90_30s_60s,-0.3965715331133905,-0.6679231736702771,5.636394969946221,-0.2713516405568866,16054964920.23231,15363924117.57238,691040802.6599295,9598107,478593,validation,-6366942052.49823,-10261920956.638256,3894978904.140026
2026-02-26,btcusdt,30,synthetic_maker_q90_30s_60s,0.0002742223622223,0.00942357962018854,-0.23266508752571585,0.00914935725796624,11426027357.5474,10994198773.557999,431828583.98940015,4830992,177628,validation,3133272.2128032725,103604707.50280301,-100471435.28999972
2026-02-26,btcusdt,120,synthetic_maker_q90_30s_60s,-0.04775779971670429,0.04869316058486821,-2.5033641879266813,0.09645096030157249,11426027357.5474,10994198773.557999,431828583.98940015,4830992,177628,validation,-545681926.0993327,535342286.3828207,-1081024212.4821534
2026-02-26,btcusdt,300,synthetic_maker_q90_30s_60s,0.1687317260881315,0.3257976813333515,-3.830110399117504,0.15706595524522002,11426027357.5474,10994198773.557999,431828583.98940015,4830992,177628,validation,1927933318.3691847,3581884468.543173,-1653951150.1739879
2026-02-26,ethusdt,30,synthetic_maker_q90_30s_60s,-0.000936673289593,-0.028880568606605872,0.6853444328669847,-0.02794389531701287,10308955542.65344,9905619935.64263,403335607.01081,7671816,305379,validation,-9656123.30040519,-286079936.1422898,276423812.8418846
2026-02-26,ethusdt,120,synthetic_maker_q90_30s_60s,0.2006244350786317,0.2550429919487983,-1.135854498177507,0.05441855687016661,10308955542.65344,9905619935.64263,403335607.01081,7671816,305379,validation,2068228381.9955757,2526358945.4939594,-458130563.49838376
2026-02-26,ethusdt,300,synthetic_maker_q90_30s_60s,0.5136639039677027,0.4912182658405726,1.064911938199307,-0.022445638127130074,10308955542.65344,9905619935.64263,403335607.01081,7671816,305379,validation,5295338349.868853,4865821446.862177,429516903.0066757
2026-02-27,btcusdt,30,synthetic_maker_q90_30s_60s,-0.0309303801509636,-0.05308066139522674,0.5880011274200004,-0.022150281244263142,12655338207.9051,12218078398.8807,437259809.0244,4837708,176914,validation,-391434421.70951915,-648543682.3913205,257109260.6818013
2026-02-27,btcusdt,120,synthetic_maker_q90_30s_60s,0.2667171233025677,0.18784876960248598,2.4704863900189586,-0.07886835370008172,12655338207.9051,12218078398.8807,437259809.0244,4837708,176914,validation,3375395401.2335205,2295150994.1364512,1080244407.0970693
2026-02-27,btcusdt,300,synthetic_maker_q90_30s_60s,0.3597829635065184,0.24959375838409018,3.438731266347333,-0.11018920512242822,12655338207.9051,12218078398.8807,437259809.0244,4837708,176914,validation,4553175084.617369,3049556107.8081007,1503618976.809268
2026-02-27,ethusdt,30,synthetic_maker_q90_30s_60s,-0.1814438668743039,-0.16770868742897857,-0.6471943776266362,0.013735179445325318,10795183797.20362,10485948736.32258,309235060.88103986,7915248,262424,validation,-1958719891.783456,-1758584699.0162165,-200135192.76723954
2026-02-27,ethusdt,120,synthetic_maker_q90_30s_60s,0.414999157843433,0.4749944442677491,-1.6193998397151934,0.05999528642431612,10795183797.20362,10485948736.32258,309235060.88103986,7915248,262424,validation,4479992184.604576,4980767392.62965,-500775208.025074
2026-02-27,ethusdt,300,synthetic_maker_q90_30s_60s,0.6151083646585405,0.7023112608816264,-2.3418820129814004,0.08720289622308597,10795183797.20362,10485948736.32258,309235060.88103986,7915248,262424,validation,6640207851.686293,7364399878.546809,-724192026.8605155
2026-02-28,btcusdt,30,synthetic_maker_q90_30s_60s,-0.6120420147402507,-0.6182124992481953,-0.4942370705591923,-0.006170484507944662,15112081555.0137,14359925534.2273,752156020.7863998,5288735,318504,validation,-9249228841.849566,-8877485453.532637,-371743388.3169292
2026-02-28,btcusdt,120,synthetic_maker_q90_30s_60s,-0.2389789537990551,-0.2646359137683983,0.25085563425518065,-0.025656959969343196,15112081555.0137,14359925534.2273,752156020.7863998,5288735,318504,validation,-3611469439.7431717,-3800152015.3963966,188682575.65322518
2026-02-28,btcusdt,300,synthetic_maker_q90_30s_60s,-0.2201487503356782,-0.3534181546267427,2.3241886859446987,-0.13326940429106449,15112081555.0137,14359925534.2273,752156020.7863998,5288735,318504,validation,-3326905869.307119,-5075058382.884055,1748152513.5769362
2026-02-28,ethusdt,30,synthetic_maker_q90_30s_60s,-0.2708559306595784,-0.27819037518657824,-0.12426724895276577,-0.007334444526999828,11403769335.27199,10860379166.20017,543390169.0718198,8509626,480829,validation,-3088778556.332257,-3021252954.913723,-67525601.41853331
2026-02-28,ethusdt,120,synthetic_maker_q90_30s_60s,0.2678865400434208,0.5264953690877333,-4.900756727731752,0.25860882904431254,11403769335.27199,10860379166.20017,543390169.0718198,8509626,480829,validation,3054916310.6792736,5717939337.541288,-2663023026.862015
2026-02-28,ethusdt,300,synthetic_maker_q90_30s_60s,0.545769847837528,0.7728490224524788,-3.9927111137865485,0.22707917461495075,11403769335.27199,10860379166.20017,543390169.0718198,8509626,480829,validation,6223833454.885662,8393433422.061069,-2169599967.1754065
2026-01-01,btcusdt,30,synthetic_maker_q90_30s_60s,-0.0310867736800933,-0.03661974172042803,0.355008246262653,-0.005532968040334728,3965372747.4532,3909349477.0207996,56023270.4324,1020895,13361,train,-123270645.15728739,-143159368.14339206,19888722.986104667
2026-01-01,btcusdt,120,synthetic_maker_q90_30s_60s,-0.0527689850191264,-0.03008886189101113,-1.6354064641475727,0.02268012312811527,3965372747.4532,3909349477.0207996,56023270.4324,1020895,13361,train,-209248695.10560998,-117627876.49777544,-91620818.60783455
2026-01-01,btcusdt,300,synthetic_maker_q90_30s_60s,0.432657795752758,0.5366407103466901,-6.823354744204076,0.10398291459393216,3965372747.4532,3909349477.0207996,56023270.4324,1020895,13361,train,1715649432.2511592,2097916080.3419034,-382266648.0907445
2026-01-01,ethusdt,30,synthetic_maker_q90_30s_60s,0.0118240605787111,0.04436757952222232,-2.1162686017921306,0.03254351894351122,3088549091.82189,3042029341.41369,46519750.408199996,1570058,23655,train,36519191.56202518,134967478.7141055,-98448287.1520803
2026-01-01,ethusdt,120,synthetic_maker_q90_30s_60s,0.1247313301219007,0.2263860453851982,-6.522695274933491,0.10165471526329749,3088549091.82189,3042029341.41369,46519750.408199996,1570058,23655,train,385238836.36973274,688672992.5483842,-303434156.17865145
2026-01-01,ethusdt,300,synthetic_maker_q90_30s_60s,0.5146628627581723,0.6829540273271493,-10.49026850568845,0.16829116456897697,3088549091.82189,3042029341.41369,46519750.408199996,1570058,23655,train,1589561517.3662071,2077566189.965835,-488004672.5996278
2026-01-02,btcusdt,30,synthetic_maker_q90_30s_60s,-0.162724668200275,-0.19406911661022447,0.5648229220316683,-0.03134444840994946,14073548406.5286,13492269924.8584,581278481.6701999,3325011,150970,train,-2290113494.8528757,-2618432905.3839693,328319410.53109384
2026-01-02,btcusdt,120,synthetic_maker_q90_30s_60s,-0.0843973539817499,-0.1035117887357717,0.3592748638876184,-0.019114434754021803,14073548406.5286,13492269924.8584,581278481.6701999,3325011,150970,train,-1187770246.6450865,-1396608994.027949,208838747.38286257
2026-01-02,btcusdt,300,synthetic_maker_q90_30s_60s,0.273089786711308,0.32834122313654124,-1.0093717484954188,0.055251436425233225,14073548406.5286,13492269924.8584,581278481.6701999,3325011,150970,train,3843342332.610164,4430068410.0163765,-586726077.4062119
2026-01-02,ethusdt,30,synthetic_maker_q90_30s_60s,0.1412977622023042,0.24973518060700528,-2.2221918786623256,0.10843741840470109,13583512766.75853,12987637151.50879,595875615.2497401,5925399,285170,train,1919319956.7894099,3243469909.690299,-1324149952.9008892
2026-01-02,ethusdt,120,synthetic_maker_q90_30s_60s,0.1049307115057214,-0.02587611175180994,2.9559813568628672,-0.13080682325753135,13583512766.75853,12987637151.50879,595875615.2497401,5925399,285170,train,1425327659.3630228,-336069550.32439995,1761397209.6874225
2026-01-02,ethusdt,300,synthetic_maker_q90_30s_60s,0.5068805324633564,0.6147286721049586,-1.8437652554891013,0.10784813964160223,13583512766.75853,12987637151.50879,595875615.2497401,5925399,285170,train,6885218183.937363,7983872939.928025,-1098654755.9906626
2026-01-03,btcusdt,30,synthetic_maker_q90_30s_60s,-0.1303368031110338,-0.15210576298627507,1.6022418329002364,-0.021768959875241273,4717389042.4997,4658852950.209399,58536092.2903,1239770,12821,train,-614849406.8304316,-708638382.6324593,93788975.80202766
2026-01-03,btcusdt,120,synthetic_maker_q90_30s_60s,0.0391876752234203,0.05868007870897823,-1.5122011847468584,0.019492403485557926,4717389042.4997,4658852950.209399,58536092.2903,1239770,12821,train,184863509.6999999,273381857.811843,-88518348.1118431
2026-01-03,btcusdt,300,synthetic_maker_q90_30s_60s,0.2575715597977407,0.2535092219290704,0.5808906271236319,-0.004062337868670329,4717389042.4997,4658852950.209399,58536092.2903,1239770,12821,train,1215065253.8494182,1181062186.489539,34003067.35987916
2026-01-03,ethusdt,30,synthetic_maker_q90_30s_60s,0.0118363139058201,0.008796117839242579,0.16814442242809155,-0.0030401960665775215,4434897414.4128,4350284291.544869,84613122.86793002,2063795,35148,train,52492837.93709983,38265613.26263459,14227224.674465239
2026-01-03,ethusdt,120,synthetic_maker_q90_30s_60s,0.0839606027253923,0.14017335944262324,-2.8061522337089784,0.056212756717230944,4434897414.4128,4350284291.544869,84613122.86793002,2063795,35148,train,372356659.93938255,609793963.6763166,-237437303.73693407
2026-01-03,ethusdt,300,synthetic_maker_q90_30s_60s,0.2603478349394773,0.30502044839691883,-2.0364420955007545,0.04467261345744156,4434897414.4128,4350284291.544869,84613122.86793002,2063795,35148,train,1154615940.021058,1326925665.2610884,-172309725.24003023
2026-01-04,btcusdt,30,synthetic_maker_q90_30s_60s,-0.0232821129890227,-0.06295976496943842,2.0137150112954503,-0.039677651980415715,6238277636.3538,6119086989.921599,119190646.43220001,1636359,35773,train,-145240284.78648263,-385256278.7130123,240015993.92652968
2026-01-04,btcusdt,120,synthetic_maker_q90_30s_60s,-0.3806553914425042,-0.3688539826877028,-0.9865237958506475,0.011801408754801401,6238277636.3538,6119086989.921599,119190646.43220001,1636359,35773,train,-2374634015.5932755,-2257049606.645089,-117584408.9481864
2026-01-04,btcusdt,300,synthetic_maker_q90_30s_60s,-0.2465500299521015,-0.2142974238436815,-1.9023553161610531,0.03225260610842001,6238277636.3538,6119086989.921599,119190646.43220001,1636359,35773,train,-1538047538.0925543,-1311304578.2155862,-226742959.87696815
2026-01-04,ethusdt,30,synthetic_maker_q90_30s_60s,0.3688570412451249,0.37520288169481436,0.026419744644531094,0.006345840449689444,5674446939.007441,5571204748.975821,103242190.03161997,2816585,49679,train,2093059708.6247404,2090332076.3275628,2727632.297177553
