strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
sym_both_q97_win45,train,120,7,-0.00946338082190134,-0.1434727245763083,1.6542704589414445,-0.13400934375440696,25896176903.997005,True,78469298,5515942,195874316413.89697,181273238327.97903,14601078085.91793
sym_both_q97_win45,train,300,7,-0.08505801517955065,-0.307217186484284,2.6730610887453343,-0.22215917130473334,25896176903.997005,True,78469298,5515942,195874316413.89697,181273238327.97903,14601078085.91793
sym_both_q97_win60,train,30,7,0.030236575191214074,0.03192086124100167,0.012707835406720915,0.0016842860497875978,25529033959.26171,True,77413444,6571796,195874316413.89697,178703237714.83197,17171078699.06498
sym_both_q97_win60,train,120,7,-0.00946338082190134,-0.158323390062258,1.5397558664790896,-0.14886000924035667,25529033959.26171,True,77413444,6571796,195874316413.89697,178703237714.83197,17171078699.06498
sym_both_q97_win60,train,300,7,-0.08505801517955065,-0.3273712776740691,2.43675003822902,-0.24231326249451846,25529033959.26171,True,77413444,6571796,195874316413.89697,178703237714.83197,17171078699.06498
sym_both_q97_win90,train,30,7,0.030236575191214074,0.013009514747906884,0.17189801419615144,-0.017227060443307192,24948166817.483486,True,75708518,8276722,195874316413.89697,174637167722.3844,21237148691.51256
sym_both_q97_win90,train,120,7,-0.00946338082190134,-0.22049650995250186,1.7259027223353032,-0.21103312913060052,24948166817.483486,True,75708518,8276722,195874316413.89697,174637167722.3844,21237148691.51256
sym_both_q97_win90,train,300,7,-0.08505801517955065,-0.42544498592984553,2.714009664051349,-0.3403869707502949,24948166817.483486,True,75708518,8276722,195874316413.89697,174637167722.3844,21237148691.51256
sym_both_q99_win20,train,30,7,0.030236575191214074,0.05297527983932861,-0.877672087261222,0.022738704648114533,27298353952.44093,True,82313841,1671399,195874316413.89697,191088477667.08652,4785838746.81045
sym_both_q99_win20,train,120,7,-0.00946338082190134,-0.029215569208326943,0.7791999672424391,-0.019752188386425604,27298353952.44093,True,82313841,1671399,195874316413.89697,191088477667.08652,4785838746.81045
sym_both_q99_win20,train,300,7,-0.08505801517955065,-0.149553962517044,2.49012954220146,-0.06449594733749335,27298353952.44093,True,82313841,1671399,195874316413.89697,191088477667.08652,4785838746.81045
sym_both_q99_win30,train,30,7,0.030236575191214074,0.039441698990302296,-0.2527472924526104,0.009205123799088222,27100498676.348015,True,81787530,2197710,195874316413.89697,189703490734.4361,6170825679.46087
sym_both_q99_win30,train,120,7,-0.00946338082190134,-0.061761454935038776,1.5982837397898735,-0.05229807411313744,27100498676.348015,True,81787530,2197710,195874316413.89697,189703490734.4361,6170825679.46087
sym_both_q99_win30,train,300,7,-0.08505801517955065,-0.1655956510216864,2.390829564274294,-0.08053763584213576,27100498676.348015,True,81787530,2197710,195874316413.89697,189703490734.4361,6170825679.46087
sym_both_q99_win45,train,30,7,0.030236575191214074,0.030435412871368455,0.02546505108182984,0.00019883768015438105,26862632734.738255,True,81122849,2862391,195874316413.89697,188038429143.1678,7835887270.729179
sym_both_q99_win45,train,120,7,-0.00946338082190134,-0.09697129657635896,2.0904712465594395,-0.08750791575445761,26862632734.738255,True,81122849,2862391,195874316413.89697,188038429143.1678,7835887270.729179
sym_both_q99_win45,train,300,7,-0.08505801517955065,-0.17496474174999546,2.072441071983496,-0.08990672657044481,26862632734.738255,True,81122849,2862391,195874316413.89697,188038429143.1678,7835887270.729179
sym_both_q99_win60,train,30,7,0.030236575191214074,0.03407952363191909,-0.04628988294091236,0.003842948440705013,26644054023.97082,True,80526474,3458766,195874316413.89697,186508378167.79575,9365938246.10122
sym_both_q99_win60,train,120,7,-0.00946338082190134,-0.10595576443129552,1.9120352987176954,-0.09649238360939418,26644054023.97082,True,80526474,3458766,195874316413.89697,186508378167.79575,9365938246.10122
sym_both_q99_win60,train,300,7,-0.08505801517955065,-0.15121504450741552,1.2323583418496764,-0.06615702932786487,26644054023.97082,True,80526474,3458766,195874316413.89697,186508378167.79575,9365938246.10122
sym_both_q99_win90,train,30,7,0.030236575191214074,0.004757219638346825,0.4254540440114121,-0.025479355552867247,26287322452.74593,True,79520836,4464404,195874316413.89697,184011257169.2215,11863059244.67547
sym_both_q99_win90,train,120,7,-0.00946338082190134,-0.18798073473481547,2.759569635242818,-0.17851735391291412,26287322452.74593,True,79520836,4464404,195874316413.89697,184011257169.2215,11863059244.67547
sym_both_q99_win90,train,300,7,-0.08505801517955065,-0.24035915436000083,2.323861747505885,-0.1553011391804502,26287322452.74593,True,79520836,4464404,195874316413.89697,184011257169.2215,11863059244.67547
