strategy,split,horizon_s,days,pnl_all,pnl_kept,pnl_filtered,score,kept_turnover_per_day,constraint_ok,kept_trade_count,filtered_trade_count,all_clipped_turnover,kept_clipped_turnover,filtered_clipped_turnover
adv_binance_q90_win45,train,30,7,0.030236575191214074,-7.737388298256821e-05,0.301712736137583,-0.03031394907419664,25171329194.13782,True,76276131,7709109,195874316413.89697,176199304358.96475,19675012054.93221
adv_binance_q90_win45,train,120,7,-0.00946338082190134,-0.13899621626854647,1.1505661751255174,-0.12953283544664512,25171329194.13782,True,76276131,7709109,195874316413.89697,176199304358.96475,19675012054.93221
adv_binance_q90_win45,train,300,7,-0.08505801517955065,-0.20421100180233914,0.9820149450103443,-0.11915298662278849,25171329194.13782,True,76276131,7709109,195874316413.89697,176199304358.96475,19675012054.93221
adv_binance_q90_win60,train,30,7,0.030236575191214074,0.019918584894183505,0.10566185537420308,-0.01031799029703057,24614801693.908062,True,74654180,9331060,195874316413.89697,172303611857.35645,23570704556.54053
adv_binance_q90_win60,train,120,7,-0.00946338082190134,-0.12298320204700584,0.8203749962010422,-0.1135198212251045,24614801693.908062,True,74654180,9331060,195874316413.89697,172303611857.35645,23570704556.54053
adv_binance_q90_win60,train,300,7,-0.08505801517955065,-0.20253876260854795,0.7737350284123986,-0.11748074742899729,24614801693.908062,True,74654180,9331060,195874316413.89697,172303611857.35645,23570704556.54053
adv_binance_q90_win90,train,30,7,0.030236575191214074,0.029532293513048417,0.03411720297637236,-0.0007042816781656566,23683761471.192837,True,71929667,12055573,195874316413.89697,165786330298.34985,30087986115.54709
adv_binance_q90_win90,train,120,7,-0.00946338082190134,-0.09863318780406824,0.48186678053266213,-0.0891698069821669,23683761471.192837,True,71929667,12055573,195874316413.89697,165786330298.34985,30087986115.54709
adv_binance_q90_win90,train,300,7,-0.08505801517955065,-0.24896622359273463,0.8180845306273842,-0.163908208413184,23683761471.192837,True,71929667,12055573,195874316413.89697,165786330298.34985,30087986115.54709
adv_binance_q95_win10,train,30,7,0.030236575191214074,0.030214072022693553,0.031313525696834696,-2.250316852052056e-05,27409320135.40095,True,82506665,1478575,195874316413.89697,191865240947.80667,4009075466.09029
adv_binance_q95_win10,train,120,7,-0.00946338082190134,-0.03700879302509783,1.3087974486573104,-0.027545412203196493,27409320135.40095,True,82506665,1478575,195874316413.89697,191865240947.80667,4009075466.09029
